"시도별","종류별","항목","단위","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"대전광역시","합계","과채류","","207","201","209","153","208","153","162","181","132","130","158","128","183","194","162","88","72.5401","62.1551","77.5219","79.9354",
"대전광역시","합계","수박","","27","39","28","23","7","0","0","0","3","1","0","0","0","","0","0","0","4.223","0","0",
"대전광역시","합계","참외","","1","1","3","0","0","0","0","0","0","1","0","0","0","","1","0","0",".7038","0",".0234",
"대전광역시","합계","오이","","114","60","78","63","78","102","111","167","123","113","135","116","118","118","141","42","34.2155","32.4898","36.0882","43.6249",
"대전광역시","합계","호박","","32","15","8","7","17","18","2","1","1","0","3","0","0","12","0","1","6.6161","3.827","5.3769","6.6045",
"대전광역시","합계","토마토","","8","46","39","21","73","31","47","13","5","15","20","12","65","34","10","45","27.3375","20.9115","35.9096","29.6826",
"대전광역시","합계","딸기","","25","40","53","39","33","2","2","0","0","0","0","0","0","30","10","0","4.371","0",".1472","0",
"대전광역시","합계","무","","151","156","158","136","64","32","33","47","55","0","14","2","8","6","19","1","0","0",".2223",".0991",
"대전광역시","합계","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","합계","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".0991",
"대전광역시","합계","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","합계","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".0991",
"대전광역시","합계","기타무","","","","","","","","","","","","","2","8","6","19","1","0","0",".2223","0",
"대전광역시","합계","풋고추","","21","17","20","53","18","14","21","24","14","11","13","5","20","9","6","5","4.501","7.7548","5.4079","4.8183",
"대전광역시","합계","기타채소","","74","57","91","125","100","53","23","17","29","63","70","44","57","40","33","36","20.6101","16.1834","8.1741","13.473",
"대전광역시","합계","과수","","53","52","50","46","63","47","55","52","43","30","29","39","37","29","41","39","68.9712","72.5436","59.7364","52.8072",
"대전광역시","합계","배","","1","0","0","0","0","","","","","","","","","","","","","","","",
"대전광역시","합계","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","합계","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","합계","포도","","52","52","50","46","63","47","55","52","43","26","28","31","30","28","37","31","46.9845","49.2357","41.6122","27.3274",
"대전광역시","합계","성과수(포도)","","31","28","29","26","27","39","55","52","43","22","24","26","26","24","31","31","46.9845","49.2357","38.181","23.5653",
"대전광역시","합계","기타과수","","0","0","0","0","0","0","0","0","0","4","1","8","7","1","4","8","21.9867","23.3079","18.1242","25.4798",
"대전광역시","합계","화훼","","10","19","15","17","15","7","2","7","5","0","13","13","15","15","22","11","23.7719","22.9178","23.7218","28.9946",
"대전광역시","합계","기타","","38","18","22","15","23","8","9","2","4","21","12","18","32","31","38","54","32.0779","20.7786","21.6982","7.0071",
"대전광역시","합계","파인애플","","","","","","","","","","","","","","","","","","","","","",
"대전광역시","합계","바나나","","","","","","","","","","","","","","","","","","","","","",
"대전광역시","합계","대파","","","","","","","1","2","0","0","1","21","2","1","2","0","2","1.4282","0",".1555",".1935",
"대전광역시","합계","쪽파","","","","","","","3","0","1","0","0","1","1","0","1","0","1","0","0","0",".0083",
"대전광역시","논","시설재배합계","","274","278","266","58","49","76","5","91","60","5","48","5","32","5","0","11","22.9097","0",".3122",".8494",
"대전광역시","논","감자","","0","7","7","8","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","엽채류","","32","28","60","1","1","8","0","2","6","0","0","0","0","","0","0","8.0114","0","0","0",
"대전광역시","논","배추","","18","10","29","0","1","4","0","2","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","봄배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"대전광역시","논","기타배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"대전광역시","논","시금치","","3","7","9","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","상추","","11","11","22","1","0","4","0","0","6","0","0","0","0","","0","0","8.0114","0","0","0",
"대전광역시","논","과채류","","169","133","107","30","36","51","5","66","46","0","21","4","22","","0","6","6.2999","0",".1995",".0237",
"대전광역시","논","수박","","23","35","24","8","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","참외","","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","오이","","90","37","25","9","11","41","5","66","46","0","21","0","0","","0","0","0","0","0","0",
"대전광역시","논","호박","","31","15","5","0","0","2","0","0","0","0","0","0","0","","0","0","0","0","0",".0237",
"대전광역시","논","토마토","","4","6","3","1","14","8","0","0","0","0","0","4","22","","0","6","6.2999","0",".1995","0",
"대전광역시","논","딸기","","21","40","48","12","11","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","무","","14","46","29","1","1","3","0","16","5","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","논","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","논","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","논","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","논","기타무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","논","풋고추","","18","14","17","8","2","11","0","4","1","0","1","0","0","","0","0","0","0","0",".0189",
"대전광역시","논","기타채소","","25","34","41","3","4","0","0","3","2","0","2","1","0","","0","0","1.0284","0",".1127",".097",
"대전광역시","논","과수","","0","0","0","0","0","2","0","0","0","4","1","0","0","","0","0","7.0409","0","0","0",
"대전광역시","논","배","","0","0","0","0","0","","","","","","","","","","","","","","","",
"대전광역시","논","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","포도","","0","0","0","0","0","2","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","성과수(포도)","","0","0","0","0","0","2","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","기타과수","","0","0","0","0","0","0","0","0","0","4","1","0","0","","0","0","7.0409","0","0","0",
"대전광역시","논","화훼","","0","0","0","3","2","1","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","논","기타","","16","16","5","4","3","0","0","0","0","1","2","0","10","5","0","5","0","0","0",".7098",
"대전광역시","논","파인애플","","","","","","","","","","","","","","","","","","","","","",
"대전광역시","논","바나나","","","","","","","","","","","","","","","","","","","","","",
"대전광역시","논","대파","","","","","","","0","0","0","0","0","21","0","0","","0","0",".5291","0","0","0",
"대전광역시","논","쪽파","","","","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","밭","시설재배합계","","372","330","444","604","504","298","340","260","260","287","315","252","337","338","345","247","229.7301","233.4794","233.0475","223.5648",
"대전광역시","밭","감자","","0","1","0","2","1","0","0","0","0","4","0","0","1","1","2","3","2.2253","2.0798",".1932","5.6779",
"대전광역시","밭","엽채류","","60","52","78","106","60","48","38","18","32","32","32","5","15","15","22","18","18.5027","29.0663","36.5284","31.3998",
"대전광역시","밭","배추","","19","15","38","45","20","6","11","7","18","18","14","1","0","","1","1",".6778","1.2289",".2479","3.4659",
"대전광역시","밭","봄배추","","","","","","","","","","","","","","0","0","0","0","0","0","0","0",
"대전광역시","밭","기타배추","","","","","","","","","","","","","","0","0","1","1",".6778","1.2289",".2479","3.4659",
"대전광역시","밭","시금치","","5","1","7","11","14","1","0","1","1","0","4","1","0","1","0","1","0","0",".4908","0",
"대전광역시","밭","상추","","36","36","33","50","26","41","27","10","13","14","14","3","15","14","21","16","17.8249","27.8374","35.7897","27.9339",
"대전광역시","밭","과채류","","38","68","102","123","172","102","157","115","86","130","137","124","161","194","162","82","66.2402","62.1551","77.3224","79.9117",
"대전광역시","밭","수박","","4","4","4","15","7","0","0","0","3","1","0","0","0","","0","0","0","4.223","0","0",
"대전광역시","밭","참외","","1","1","1","0","0","0","0","0","0","1","0","0","0","","1","0","0",".7038","0",".0234",
"대전광역시","밭","오이","","24","23","53","54","67","61","106","101","77","113","114","116","118","118","141","42","34.2155","32.4898","36.0882","43.6249",
"대전광역시","밭","호박","","1","0","3","7","17","16","2","1","1","0","3","0","0","12","0","1","6.6161","3.827","5.3769","6.5808",
"대전광역시","밭","토마토","","4","40","36","20","59","23","47","13","5","15","20","8","43","34","10","39","21.0376","20.9115","35.7101","29.6826",
"대전광역시","밭","딸기","","4","0","5","27","22","2","2","0","0","0","0","0","0","30","10","0","4.371","0",".1472","0",
"대전광역시","밭","무","","137","110","129","135","63","29","33","31","50","0","14","2","8","6","19","1","0","0",".2223",".0991",
"대전광역시","밭","봄무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","밭","총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".0991",
"대전광역시","밭","일반총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0","0",
"대전광역시","밭","가을총각무","","","","","","","","","","","","","0","0","-","0","0","0","0","0",".0991",
"대전광역시","밭","기타무","","","","","","","","","","","","","2","8","6","19","1","0","0",".2223","0",
"대전광역시","밭","풋고추","","3","3","3","45","16","3","21","20","13","11","12","5","20","9","6","5","4.501","7.7548","5.4079","4.7994",
"대전광역시","밭","기타채소","","49","23","50","122","96","53","23","14","27","63","68","43","57","40","33","36","19.5817","16.1834","8.0614","13.376",
"대전광역시","밭","과수","","53","52","50","46","63","45","55","52","43","26","28","39","37","29","41","39","61.9303","72.5436","59.7364","52.8072",
"대전광역시","밭","배","","1","0","0","0","0","","","","","","","","","","","","","","","",
"대전광역시","밭","감귤","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","밭","성과수(감귤)","","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0",
"대전광역시","밭","포도","","52","52","50","46","63","45","55","52","43","26","28","31","30","28","37","31","46.9845","49.2357","41.6122","27.3274",
"대전광역시","밭","성과수(포도)","","31","28","29","26","27","37","55","52","43","22","24","26","26","24","31","31","46.9845","49.2357","38.181","23.5653",
"대전광역시","밭","기타과수","","0","0","0","0","0","0","0","0","0","0","0","8","7","1","4","8","14.9458","23.3079","18.1242","25.4798",
"대전광역시","밭","화훼","","10","19","15","14","13","6","2","7","5","0","13","13","15","15","22","11","23.7719","22.9178","23.7218","28.9946",
"대전광역시","밭","기타","","22","2","17","11","20","8","9","2","4","20","10","18","22","26","38","49","32.0779","20.7786","21.6982","6.2973",
